sale_id,customer_id,product_id,quantity,sale_amount,sale_date,region
2560a86b-af92-4992-9946-5ce55bc83588,280,152,6,1054.95,2025-06-30,APAC
eb44cbed-6f96-444e-8f38-cf1991e6c0c7,470,125,6,1783.78,2024-10-25,EU
4463e901-660e-4de2-931a-b23f2fe1621a,586,429,8,710.83,2024-03-19,EU
72217a5b-6f5a-4a5c-aa8d-6bca84264e4d,784,208,5,121.6,2025-03-27,US
3874abc2-5c1c-4962-b9cc-d16d82f9ae9d,203,35,9,3503.66,2025-01-19,APAC
5cf0c5ec-4d8d-45d7-af33-19e7aafc0b82,484,99,1,388.93,2024-08-07,EU
a79e1f22-70ad-4f85-9acd-d6dc183ccc2c,310,371,4,966.26,2024-05-24,US
28b42e28-40a6-4eb8-982d-56a5657eae4e,817,364,3,871.29,2025-03-09,EU
cfdbbddc-c9fa-4e98-a43e-51c8716fdd27,854,119,2,80.47,2025-07-01,US
9d272756-4218-4b31-a7d4-bd5c53adb28c,117,266,5,511.83,2025-02-04,APAC
8c5b8bcb-9191-4775-8e07-cc5d162a2649,614,111,10,1775.84,2024-06-11,US
2256eee2-64f6-4839-aadf-02b443cf5e24,679,400,7,1090.63,2024-02-29,APAC
28fd1cf7-02fe-418e-88eb-48be70cebc2a,543,233,6,1543.18,2025-05-14,EU
0d7875bc-c446-4877-84d7-f583c2f463ba,342,320,8,1622.47,2025-03-21,US
66a27f11-da5d-4f36-93fd-3fcbbdb46f8f,935,325,8,3215.12,2024-10-07,EU
77d52db2-3826-48db-b6a0-bc908524880d,728,69,7,387.36,2025-06-23,US
14c04dd4-a377-4cc3-a90d-61340a4293bd,602,162,4,1768.42,2025-06-25,EU
c341bcbd-bbee-4426-a96f-8e405d7892ee,934,53,4,1810.17,2024-12-06,EU
dd5a106b-9647-45a0-a01b-80ab646bcc60,902,161,5,84.42,2024-06-25,EU
e869b348-765d-4251-b098-35bb429cd094,418,107,2,963.13,2024-11-06,EU
bb13c1f4-05ba-454f-9847-91824caf0090,513,259,7,1104.91,2024-05-24,US
b2aaf6fc-4366-440e-a4f3-09deee5e4e6a,906,21,3,191.03,2024-01-12,US
b3091b47-7ca3-4757-bb08-2b63a8c08a26,681,241,2,768.69,2024-05-22,APAC
57e13966-ab09-4da8-a6b2-9f9d2f986d2e,790,340,8,1473.51,2025-01-06,APAC
344ac5d0-9797-4e20-8e59-f47f1f6a4881,168,108,7,114.66,2024-01-09,US
f0d08199-630d-4521-b65e-71fb70107482,408,183,4,1391.16,2025-02-08,APAC
99cc7cab-90ec-4831-ab58-249f34f74fd5,831,352,10,1903.77,2024-03-26,US
6e799256-e040-4b73-a0f6-f906d1107bb4,430,339,9,1238.59,2024-08-19,EU
899a9c0b-4664-4864-8d4b-e6b8a7819606,597,160,9,2659.38,2025-06-04,APAC
620542b9-b71e-463c-8c41-954d51b708d0,563,162,8,1203.59,2025-01-12,EU
d58930e7-2285-40a8-9246-dce3422c0884,532,89,2,605.2,2025-03-12,US
5c669b4b-fc7a-4c03-bf26-488a747c2b1a,956,146,9,2750.86,2024-02-15,US
46ae595a-0197-474c-9e6a-e122993b4ee5,454,487,9,1643.85,2024-02-22,EU
8ab33668-4af9-4410-a0ad-23ed413afc21,453,77,9,4190.72,2024-08-03,APAC
492829c8-f698-4b4e-a820-10b2163947ec,293,274,1,97.0,2025-02-22,US
84c6aaea-2c86-43a4-8dd2-60c4b42af67f,324,57,8,378.56,2024-12-19,EU
135fd05a-b7ff-4793-b496-98ec8c586b2a,223,143,7,2732.04,2024-09-03,APAC
0bbf076d-6165-4254-894d-5e07f7a23a93,762,272,8,3156.96,2024-09-30,US
5ce12add-4c27-492b-aa36-e2f7b549fee3,524,12,6,2359.58,2024-08-04,US
e46122ad-1035-40bd-a30b-67df080c58cd,567,343,9,2799.22,2024-09-20,APAC
d048a748-9581-443b-a8c0-1169f093952d,223,41,3,1350.88,2025-05-17,US
3ff328c5-8976-42b2-b823-58bf8761f203,659,29,1,127.53,2025-01-01,US
e46b3751-ef98-481d-8b99-9484d68854ae,302,96,6,465.2,2024-06-06,EU
0a56d40a-5513-467a-8167-bfeacbc9e6e5,236,128,8,302.77,2024-05-21,APAC
03b8219b-4aa1-4d50-86c9-3999fa7eafa6,872,243,4,869.11,2024-05-07,APAC
28313914-b56d-4541-9dc8-46a9ee2ecb27,726,323,4,233.54,2024-10-20,US
fed949d4-8340-4f39-b9f8-a3a2c85cec3b,520,466,3,75.12,2025-01-23,APAC
77a33e0d-f0b3-4dee-b619-077d57b1effc,451,432,2,392.71,2024-10-23,APAC
c29008f8-77be-4014-931a-9d673bfd895c,545,392,10,2780.37,2024-03-11,US
b016e58a-429d-438b-8f4a-03fe027a81b5,945,404,7,2993.35,2025-03-06,APAC
7b10e37c-18b1-4321-9bf9-8266014ca1a7,792,347,10,2500.43,2024-04-25,EU
fde1ea20-ee87-4199-8d0d-ebd478d7a9b9,655,324,1,390.63,2025-05-29,APAC
c14ad907-ddb6-422f-991a-38fba282863e,239,159,8,284.33,2024-10-28,EU
3a5261a9-3c0c-45a7-a475-71db99b9de95,498,442,2,110.37,2025-01-11,EU
fc7e2a7c-5a4c-4578-bed0-319e58fb13aa,476,138,5,589.56,2024-03-21,EU
a81b849c-1a09-47c2-8e76-6bbfc0bf50da,762,276,4,461.86,2024-02-06,EU
ab4df1ef-3dcf-48d9-b234-3ccddcdf7c2c,688,2,5,807.74,2024-09-28,EU
7d768643-2fcd-4f39-a780-723644a9181f,599,437,7,2139.77,2024-07-24,APAC
74ce5d7b-3bfd-4fd5-acea-4865dcd65c0e,556,278,9,1801.97,2024-01-18,US
5e1ada32-a1e6-45a3-ab89-3fcaf78ac3fd,271,209,9,3212.13,2024-01-07,APAC
ce4256af-6938-4665-8f47-505e93937035,332,97,,484.42,2024-03-19,EU
c60e68f8-f318-4e6c-91fe-941f888dcd9e,234,57,2,204.04,2025-03-21,APAC
4c3141bf-5509-4fe4-9e20-d2dc740f7eb4,742,385,8,2225.58,2024-12-29,EU
9857f89e-5b74-4dd5-9c1e-fcb0220aa3c9,629,126,10,2431.6,2025-01-23,APAC
764c2c26-0e1a-4905-9b62-0613c888ea45,5,101,6,1520.21,2024-07-22,EU
33871d8a-6a26-4620-be95-2203c5e37482,215,262,5,1021.26,2024-10-30,APAC
c5f03c28-7c18-493e-ad35-bb3ac519c287,330,252,2,956.29,2025-01-13,EU
7c7e3446-a69c-429d-983e-7199d095ea44,683,247,3,1490.18,2024-12-14,APAC
d079f2a9-b4a2-4515-a77c-48843eb061ce,841,123,,456.19,2024-05-22,US
de3b8fa3-1569-43f2-afcd-4132754d5135,521,146,,311.59,2024-12-23,APAC
844d5ce5-bf81-4ebc-8758-49f9b56de2c5,101,98,8,1459.77,2024-11-08,EU
7676f99c-38f0-42b3-ae44-b7eed0b5e666,108,248,7,221.66,2024-10-23,APAC
d2251e54-5283-4b6b-b1cb-899629a99cb3,331,222,6,1402.86,2024-01-23,EU
6bfe1c5f-9ed0-4c14-9c6c-a5ab1cd77d60,840,436,8,94.33,2024-11-15,US
ee62caf5-dc47-4db7-b13d-0dd347e2d60e,75,123,2,102.75,2024-11-18,US
0ff48764-45e3-439a-8bac-369e23fd78e3,857,74,9,872.84,2024-07-16,EU
a65b5e6f-ccb8-4b42-ae6c-9661176ed268,651,228,1,88.49,2024-11-12,EU
95907f94-475f-4984-9688-d172cb438e8b,836,437,1,419.57,2024-09-12,APAC
873e2ab5-96ea-410b-a0dd-187d6bae9d7b,717,200,3,690.69,2024-02-08,US
a0369b26-71c0-463a-9226-f1419372c54a,119,1,7,326.3,2024-07-26,APAC
6deb19b9-d4ff-4512-9f35-c2caecc80854,692,50,7,1518.7,2024-01-31,EU
14fefc29-4579-4912-8653-49796bb3d23e,821,320,5,1502.08,2024-06-16,APAC
10d70b7c-543d-4a24-acd7-2df07caa55db,995,40,8,2781.62,2025-01-02,EU
5881758c-0e7a-4185-9ce3-6b6c2c4eda10,335,437,10,2060.56,2025-06-02,EU
e31c7446-86cd-450a-ab58-3914f5e028f0,632,214,3,18.23,2024-12-09,US
6e08d606-849a-46cc-9916-ff15f589b99e,174,429,10,3236.55,2024-03-25,US
840ae6a8-6548-4407-b681-61f3b571ede9,535,320,10,793.32,2025-03-16,US
068ee376-9277-4e1e-bcfd-e2e4895277f4,881,416,1,282.02,2025-03-19,US
1a58e6bd-a50e-40df-9199-e2713c105e07,211,302,2,950.96,2024-05-31,EU
707d0670-6c30-4b72-8c45-5e707f236ee5,280,269,10,1246.1,2025-02-20,EU
2b739af6-3db9-4783-a76d-2c59ef45b726,420,488,10,3863.65,2024-12-12,APAC
48f5cb68-3099-400b-b3c3-309a1904b1df,215,414,1,420.16,2024-06-20,EU
22f281f8-42d3-4732-8571-097e2df660f2,237,344,9,3688.53,2024-07-12,APAC
0468bfde-b0ca-453b-81c9-ccb3b643b8c2,911,63,7,2014.99,2025-03-24,APAC
4f98a28b-63cd-4bdb-bbbc-1e6df3113d7b,417,387,5,1172.11,2025-05-29,US
1e195e33-1885-45f0-a099-58b315981563,15,484,9,1505.61,2025-02-18,APAC
82a2cde2-38ff-4264-891e-1ea3df90e5ba,934,220,5,579.26,2025-02-17,EU
71636fa4-ac0f-4bf7-8478-16c536a7412a,716,106,3,819.79,2025-01-20,EU
2ca70a38-9dd9-48c6-b2b1-95e577747a4b,35,386,1,264.29,2024-10-09,US
f0150bf2-592d-4914-bea9-0c11738c30f5,881,28,4,499.63,2024-08-12,APAC
9301959a-0a94-4a28-83ca-2e799a79245a,533,253,1,125.65,2024-12-05,EU
44eba0d6-a338-4834-9299-4fc26a30d695,510,86,10,529.21,2025-05-19,APAC
f02c2467-5165-47b7-954c-d5f54e1ce8e3,939,202,6,1098.57,2025-01-08,EU
77b23ac0-e846-4d0b-a84c-60431be70a80,335,233,6,340.22,2025-05-15,APAC
1034872a-6296-4b8e-8b4b-b751485dcd80,828,463,10,3415.2,2024-08-20,EU
229ddc84-a0d1-447c-8eb2-413a43a5ed48,154,96,4,718.69,2024-07-05,APAC
8501e3ba-30c0-47cc-83e2-c76bf5ed6033,935,298,4,1465.44,2024-10-12,EU
d46bd628-ea7f-402d-adec-43346c73444e,810,435,10,498.22,2024-11-11,APAC
377e7279-bfb7-4e79-9724-10077b85816d,995,424,7,1285.31,2024-03-01,EU
72270330-54a9-422d-864e-784e11eca528,141,340,10,1165.27,2025-01-09,EU
5787c55d-ac7c-4e9d-889a-a886bc21abfa,409,480,6,2959.68,2024-05-22,APAC
5a6b4fa5-093a-4c05-aeb0-842f2f2c32c8,757,31,,182.58,2025-05-20,EU
2c6453f7-8d23-41ec-9a2f-9699d024d5b7,897,481,9,181.99,2024-05-26,US
9edb9a8b-5f46-4f88-b32f-e0639e3415b0,198,378,7,446.69,2024-10-18,US
85c45371-a8de-4015-a6b2-c16acb0a4eb3,908,32,7,2999.42,2025-06-17,US
c3a1d98a-072d-48d4-a1b0-f447d20884b6,366,486,7,233.72,2024-08-19,EU
974b2c68-678d-4739-a558-9e14193bc40b,739,68,6,900.31,2024-02-03,US
d3b241ba-af0e-463a-975b-ef8e49a007c1,280,465,4,46.74,2024-06-25,US
59944be4-afc9-4778-92a1-c57657dd0955,70,174,1,64.64,2024-09-27,APAC
72968fd5-b1dc-4dd8-9c32-a3a21da0de25,431,354,5,60.85,2024-03-16,EU
82774e37-bd95-4535-8ed3-691b3228d1db,270,368,6,1585.45,2024-11-16,APAC
1a1c52f0-a07b-4cbf-a0ca-f2031727782f,912,415,4,1148.6,2024-09-13,APAC
7814c23d-da46-4dd6-8302-d320fe9f59a0,690,336,4,1282.44,2024-06-18,APAC
feba1e88-c514-4e85-a021-8186e8a3992f,42,352,10,2730.02,2024-07-15,US
dfb50e0b-a885-434d-bb1d-0597ae5623e7,108,456,1,228.31,2024-07-31,US
ec60345d-b990-4ece-a09f-76fdd0a66dc9,959,338,3,630.47,2025-05-31,APAC
dede3411-f5cb-4bef-b4b2-6a2929b4e468,267,450,8,2832.17,2024-11-20,US
8c527425-4621-43b5-894e-0ea266e71655,695,95,2,302.21,2025-05-09,APAC
9d1e87cd-24f3-4daa-ab00-c78ddf3089a8,855,429,10,4448.73,2024-11-02,US
b08c3d7d-e696-4d01-b52f-19d753809a81,699,357,4,939.37,2024-04-15,US
6c03f56a-e4ff-4a6f-ac25-53b4057e9652,619,106,1,183.24,2024-06-05,EU
a0bd7272-57bf-448a-993f-368ec9a283ec,421,276,4,1893.48,2024-11-24,US
f68ff712-18cf-42b5-9ea4-c319a43a8cb8,313,349,7,2306.66,2025-04-03,APAC
c4000566-6eb9-490c-83cf-21bac789a4d0,202,216,5,1727.15,2024-06-06,APAC
1be2156b-ffc9-42b5-bb02-0c7830e1d683,125,464,2,33.91,2025-03-19,US
976e2685-2dee-435c-b314-877d3302f010,699,198,9,2438.7,2024-08-30,EU
12ce0a15-f36c-499b-99dc-c6cb672ce384,716,369,9,2295.51,2024-03-19,US
0c34da9c-4589-4408-94d4-d5c553f7ea01,276,53,6,256.86,2024-02-12,APAC
f62fe3e6-dc41-4ead-9553-a28bee4307fa,617,43,3,502.49,2025-03-24,EU
420cfdb6-4eb6-41f7-adf2-6a02705116df,835,195,6,427.24,2024-12-04,APAC
ea70c395-0129-4b3e-a782-61e3c9a3f855,176,343,6,1757.2,2024-12-30,APAC
7eb60477-a57d-44f3-99b0-dace1d6da71c,616,262,10,3274.64,2024-04-03,APAC
53459fc9-73e9-4fa4-89c8-9985b58b0353,487,377,4,1205.9,2024-11-08,US
645dda4a-ad65-4de8-a09d-e6eefe6d1857,310,440,8,345.26,2024-07-31,US
135a5d8b-8507-49d6-851e-0292a5b52d8b,640,370,6,1341.55,2024-09-30,APAC
90e00938-69bc-46f5-bfe5-06296d4c2d6f,695,348,3,1005.32,2025-06-05,APAC
3569d062-9200-47d3-8d77-02f92288aff3,730,498,2,842.08,2024-06-29,EU
fbed2f06-34c9-4094-b823-db34b793add2,842,87,2,179.85,2024-01-06,EU
5a7dd4b7-4ac7-426f-8e38-3cd6eb5c7caf,782,15,10,4614.29,2025-01-24,APAC
8de68fad-1928-4831-895a-442df6c8fed4,64,492,1,129.31,2024-10-10,APAC
d8eccc3b-2feb-4316-aba1-14f1fa151dea,734,84,5,512.57,2024-06-20,EU
41c4614a-21cd-4747-9292-c9f178ac751f,989,249,2,918.78,2024-04-06,APAC
d485946b-0a26-47c5-ae0c-b39783a2542f,832,230,6,2458.29,2024-06-29,APAC
374d9aa4-809b-40fe-bfe3-34fd4a92c6de,685,243,1,90.27,2024-08-21,US
15b6086f-3f9f-46d8-80dd-0c4427cb0965,106,149,1,412.07,2024-03-17,EU
a7629a54-a76f-4619-828c-6f8804d5a90b,137,447,6,318.41,2025-05-19,EU
1e43d931-cfbd-4c59-892f-7a775937ef48,287,138,3,829.84,2025-06-14,EU
a13b92a3-7758-4f39-b391-f71e2a4c519a,800,411,10,3606.45,2024-05-28,EU
a38b849e-53bc-4713-9b16-3ddbff4eed49,77,335,5,1617.04,2024-05-20,EU
dffba7c9-45a2-4354-97dc-01f92b541ce1,674,317,1,273.64,2024-06-13,EU
cbf46622-5d7b-419b-bf1d-d64f8d35a581,442,393,6,2242.77,2025-02-27,APAC
36748743-71b5-488a-9786-897b6aec3a49,128,314,9,3774.71,2025-02-14,APAC
c5bc05de-5681-4dfc-937b-157e891b62a4,67,472,4,1272.34,2024-03-31,US
27067186-6eab-49ea-9974-a0650e45e00e,613,454,4,1600.24,2025-01-18,EU
6e90223c-8e66-4c19-8939-cfbf755f9f54,1041,434,2,220.62,2025-06-24,APAC
56ea240d-c7ef-4d4b-826e-d7df211977da,533,57,3,589.33,2025-02-10,US
95f03c73-b970-4c40-864b-b743da2d4afa,88,383,1,163.37,2024-07-07,US
3440b974-95b0-4be7-8f86-163b6b894e98,578,85,5,1979.43,2024-07-23,APAC
3b111d3e-c131-4ee5-8c56-706f987a5074,780,219,1,360.74,2025-06-09,APAC
90c6250d-3e2f-4366-9f29-0d75c6809e2c,963,175,3,988.48,2024-04-19,APAC
ab25c60c-021f-40f6-ae48-dcbf1f398413,643,91,10,556.84,2024-04-09,EU
a33549fc-a359-4566-8b9c-623af862f6b7,784,394,10,3943.74,2024-09-29,APAC
d40e39f1-23f9-4e02-92ad-698ce1f11f59,537,343,,212.58,2024-11-21,EU
af4a44e4-e7cb-4c33-9aaf-2614b743c9b4,733,69,1,249.76,2024-08-26,US
712ee41f-bbc0-42e0-a1c0-c166897c9aad,970,65,6,496.84,2024-05-11,US
b0ee50f9-0972-4e80-ba05-8ad8355d9e8f,758,77,5,879.73,2024-04-15,US
52330261-19f2-4f7b-8aef-c805a002df85,374,473,7,1578.08,2025-05-07,APAC
52d01144-8c46-40fa-8e65-c34757ac80e1,493,407,9,1422.68,2025-01-09,EU
8a4fb69d-1966-42ee-b97c-4a699468da53,36,306,3,456.49,2024-05-21,US
882c13d2-b744-482d-8245-f6291376efba,493,53,3,1438.9,2025-05-28,US
b7c052b7-933b-4582-8b3a-ebdb29274bc5,709,408,9,1035.52,2025-06-02,US
794756d3-6a1c-497b-84f7-9f8cef4a84b1,829,452,9,2759.44,2025-03-05,US
84b5c890-c5b9-4ade-812b-238772527ff1,48,233,1,343.55,2025-06-12,APAC
3e56cf43-2342-4aa8-adc1-a8ffc57e1c6b,915,88,4,212.65,2024-08-09,US
0995094f-c4e1-4820-903f-61d99c98d114,3,185,6,512.63,2024-08-15,APAC
ccc5ef73-f828-49a4-a79e-59c8333fd02e,582,25,6,1665.46,2024-10-30,APAC
827ad978-f55a-49e8-8493-eb9c3c240a61,120,221,6,2192.76,2025-06-16,EU
8f2e2937-a2e0-479d-b740-8b54a05fc433,635,245,6,738.23,2025-02-03,US
92735971-dd09-44de-94c4-3725d2394d02,968,245,2,794.52,2024-08-30,EU
36692b27-6259-42af-b2c7-133e09ae19e3,151,79,4,194.35,2024-10-07,APAC
de7f632b-340e-49ee-baa6-12234a932d26,161,343,2,105.67,2025-03-05,US
26b89045-a8d7-41bb-82a9-41f23034c5be,290,318,10,2101.05,2025-06-23,APAC
5e1296c8-d8f3-484e-89da-64ffd9b59eee,238,274,1,65.91,2025-01-06,US
8764e21a-de2a-4d33-b18d-8d446f2dc68f,367,422,7,1355.44,2024-11-29,US
2b3bac9e-c3b9-4a9f-8b63-5bde5e236028,471,124,6,1088.17,2024-04-21,APAC
c0c9003d-5bd4-48f9-ac03-63055533742a,883,334,7,2259.24,2025-06-15,APAC
65bd73ce-226f-432c-a7c5-500b5ca8e7f3,871,454,2,30.35,2024-04-29,US
00b71b2b-3297-46e8-91cf-b0c42a3272a5,569,380,7,471.04,2024-03-31,APAC
a76f5d70-1cc7-4f17-bc3d-4f0a2b1c181a,784,499,10,1248.3,2025-02-04,APAC
78896611-b41e-4bf8-9788-394df330543a,267,319,2,361.97,2024-09-17,APAC
74f078aa-7224-41cc-9653-f31692857e7b,527,434,6,630.23,2024-03-23,APAC
26970e4d-4f3b-4220-a8dc-c834980bbb77,418,328,9,3171.02,2024-12-28,US
28284d72-9c9a-4e33-9335-a31dc4d176d1,372,217,8,3113.92,2025-04-30,APAC
16a0991e-94f1-41d5-ab46-c1f856083ae5,906,326,1,383.36,2024-01-31,EU
3bf7ae49-f94e-4266-b09d-286c794a6d89,195,41,8,3624.04,2024-07-17,US
25a884d4-ff54-45c1-9d71-10f630199431,162,82,6,2995.62,2025-04-12,APAC
7766a54d-64ca-4b2d-9124-68a17deab833,514,39,10,3609.38,2024-06-16,US
e685db94-18ff-4237-bf82-bffa12cd107e,640,479,3,651.35,2024-05-22,US
35fed862-93db-4584-a37e-ab2b0b95af55,990,229,5,52.27,2024-08-27,EU
22ced254-326b-4e84-b7a0-7f14acbf26a6,632,215,10,4898.15,2024-07-21,US
5adb5388-4375-4948-9f75-7c26581773ef,108,438,5,1258.19,2024-02-24,US
fb8603c9-70ae-4a95-a563-e1e2de38c1d6,904,344,7,2524.52,2025-02-13,US
cdce4c25-1f03-4c1a-9a56-a61e05e646c6,67,410,8,289.5,2025-01-02,US
9cff600a-5985-4f2d-b205-184a796bb8ec,192,424,,93.96,2024-08-23,APAC
6c4bb4f6-d162-4158-bb3d-b7c4c990bafa,690,220,7,487.88,2024-01-03,EU
92dbe21c-6e2c-4b29-a526-1b4e4bd81563,405,275,3,898.85,2024-07-10,US
8596e5b4-25a4-42dc-b092-af79acc85418,690,115,7,65.29,2025-06-11,APAC
a843aa2e-632f-47b0-9e8c-40d074ba942f,410,2,1,154.31,2024-03-28,APAC
540bd4f5-7d97-4ac1-91de-698236650c08,474,59,7,1496.49,2025-03-16,EU
1286f3c2-1c4f-46f4-9caf-48f85cf19440,38,422,2,738.98,2024-05-06,US
945d691a-e297-4396-a88c-652dc499a710,374,76,4,1152.17,2024-03-28,APAC
ee657ddc-4839-4d48-8cbc-714636656545,891,52,9,955.17,2025-01-14,APAC
5b075aef-f20a-4b37-9636-e1a4af32b493,50,247,6,688.52,2024-07-17,APAC
b609e67d-bbe4-4b35-9aca-6d44f10ad246,19,180,5,1030.39,2024-05-01,APAC
833a0d29-e1f8-4bc3-bae5-34cb0cfcb32d,301,436,4,353.27,2024-12-14,EU
31ecc64b-8c2f-41c4-bf48-183658844223,552,453,7,640.82,2024-06-23,EU
792b8995-ac55-4b7d-b9d0-f306bb9b7e81,186,486,1,292.52,2025-03-16,APAC
d006ae94-1622-421f-86eb-0f3fd2d749b1,294,136,9,3532.19,2024-11-03,US
c53d2e4e-5ebd-40f8-9de1-a7640b8b3451,443,244,6,872.88,2024-08-06,EU
c5baaece-d5ed-4f41-af7c-f3a7d71af0b2,720,66,9,635.48,2024-11-16,US
e7ee0362-4fe0-4728-a4ce-0bd6846e901d,578,29,6,1332.78,2025-02-18,EU
749f98b0-f738-43d7-a808-306e77424ef9,138,211,2,364.41,2024-11-03,EU
9ea43983-ccfd-4f6d-ae47-35a49b87aaeb,704,71,7,2176.01,2025-05-21,US
7a15e1f1-fdd1-4ae5-9b0c-5b8a4da99a1d,917,198,4,182.14,2024-10-13,APAC
0ecef4fa-11eb-425d-a17f-8adebee6b8aa,127,219,6,2629.91,2024-08-15,US
84cf5ce0-4402-440f-8de8-fad861d77284,444,243,5,198.56,2025-04-11,EU
b8aba896-7028-4d59-9522-bf65c333e097,60,90,2,100.05,2024-07-05,US
cd8d510f-9e4f-4b2b-ac60-455fb1faaf47,564,386,6,1397.42,2024-07-25,EU
1dbd5e6f-91c3-4973-ac31-1fc28c50278e,929,36,6,422.32,2024-06-14,APAC
6ccac2aa-bae4-4364-8ef2-cc4e4424e150,767,49,2,938.23,2024-04-27,EU
5ebaa8d8-be05-490d-86fe-fe470f1b8dbe,187,475,6,2484.12,2024-04-20,APAC
7ceccf4f-eb3a-4659-bd98-ee21ba64cdf7,30,438,5,1972.76,2024-06-25,US
d458e77f-4d75-431a-ae88-36b84994c84f,733,124,7,1679.04,2025-05-27,US
8bb0290e-8e59-4070-bfc6-9c83bc91db68,59,350,8,966.07,2024-02-09,APAC
d1a53130-009d-47cd-a1b0-ce01bc33e359,191,411,8,3310.74,2025-04-24,APAC
a577b87c-b9fd-4ca4-bac6-c53f8a1e10cb,129,431,8,2784.96,2024-02-27,EU
0bd923da-e9a2-4c98-a32c-7ca83be8e3c3,92,74,3,615.52,2024-09-13,EU
9016666d-9d03-4f21-94bd-f2067b52e388,516,190,1,380.79,2024-04-30,APAC
01822268-c515-4df4-9b0e-46d23817ea4b,503,350,2,122.23,2024-09-04,APAC
dd2cccd5-f188-4dbe-ad11-f4e50d35152f,708,377,4,752.27,2025-02-19,EU
9f3d0785-a043-4a7b-b681-40abf565e40d,458,260,2,410.5,2024-07-03,EU
