product_id,product_name,category,price,supplier_id
171,Product 171,Sports,423.81,26
172,Product 172,Sports,490.03,96
173,Product 173,Sports,408.11,67
174,Product 174,Sports,309.97,89
175,Product 175,Sports,441.2,33
176,Product 176,Home,37.13,96
177,Product 177,Home,362.16,67
178,Product 178,Electronics,39.59,24
179,Product 179,Books,321.79,80
180,Product 180,Sports,156.12,12
181,Product 181,Home,11.41,80
182,Product 182,Apparel,173.6,66
183,Product 183,Home,86.69,39
184,Product 184,Books,224.35,67
185,Product 185,Apparel,235.67,63
186,Product 186,Electronics,184.24,13
187,Product 187,Books,6.04,82
188,Product 188,Apparel,211.44,97
189,Product 189,Electronics,412.65,77
190,Product 190,Sports,412.0,78
191,Product 191,Apparel,361.02,28
192,Product 192,Home,367.55,5
193,Product 193,Books,192.86,13
194,Product 194,Electronics,157.33,99
195,Product 195,Home,325.84,17
196,Product 196,Apparel,456.13,86
197,Product 197,Electronics,227.21,32
197,Product 197,Electronics,227.21,32
198,Product 198,Apparel,478.97,94
199,Product 199,Books,244.67,18
200,Product 200,Electronics,343.25,26
201,Product 201,Apparel,202.22,4
202,Product 202,Home,,35
203,Product 203,Sports,102.99,89
204,Product 204,Sports,322.63,53
205,Product 205,Apparel,91.52,21
206,Product 206,Books,183.66,25
207,Product 207,Electronics,283.69,67
208,Product 208,Apparel,457.23,38
209,Product 209,Apparel,68.84,62
210,Product 210,Books,91.0,13
211,Product 211,Home,102.9,94
212,Product 212,Home,480.96,7
213,Product 213,Apparel,152.11,70
214,Product 214,Sports,270.11,19
215,Product 215,Home,343.33,87
216,Product 216,Apparel,,96
217,Product 217,Books,433.46,76
218,Product 218,Sports,30.42,61
219,Product 219,Electronics,264.48,54
220,Product 220,Sports,98.87,67
221,Product 221,Home,,62
222,Product 222,Sports,455.16,80
223,Product 223,Home,450.29,23
224,Product 224,Electronics,342.21,47
225,Product 225,Sports,170.65,51
226,Product 226,Home,441.45,92
227,Product 227,Home,460.82,90
228,Product 228,Sports,375.41,83
229,Product 229,Home,353.32,62
230,Product 230,Electronics,451.19,14
231,Product 231,Apparel,,24
232,Product 232,Sports,126.57,26
233,Product 233,Electronics,419.95,81
234,Product 234,Apparel,5.26,99
235,Product 235,Home,119.76,18
236,Product 236,Apparel,280.25,12
237,Product 237,Apparel,29.1,82
238,Product 238,Apparel,201.53,82
239,Product 239,Electronics,397.24,79
239,Product 239,Electronics,397.24,79
240,Product 240,Sports,82.3,4
241,Product 241,Books,134.86,84
242,Product 242,Apparel,210.39,5
243,Product 243,Home,363.16,6
244,Product 244,Apparel,498.55,17
245,Product 245,Home,94.5,16
245,Product 245,Home,94.5,16
246,Product 246,Electronics,46.93,1
247,Product 247,Electronics,398.3,15
248,Product 248,Sports,331.02,15
249,Product 249,Sports,284.07,44
250,Product 250,Sports,118.99,33
251,Product 251,Sports,419.13,90
252,Product 252,Electronics,328.63,60
253,Product 253,Apparel,123.28,46
254,Product 254,Electronics,220.95,29
255,Product 255,Books,394.43,42
256,Product 256,Books,484.36,72
257,Product 257,Apparel,264.74,29
258,Product 258,Sports,294.35,10
259,Product 259,Home,330.02,68
260,Product 260,Electronics,140.56,33
261,Product 261,Books,15.99,25
262,Product 262,Books,166.2,61
263,Product 263,Books,462.27,6
264,Product 264,Home,,19
265,Product 265,Sports,105.0,28
266,Product 266,Sports,452.19,57
267,Product 267,Electronics,109.74,53
268,Product 268,Home,477.81,73
269,Product 269,Books,467.3,52
270,Product 270,Electronics,23.14,39
271,Product 271,Sports,32.18,51
272,Product 272,Apparel,340.92,35
273,Product 273,Home,29.21,32
274,Product 274,Apparel,,21
275,Product 275,Books,355.84,70
276,Product 276,Books,467.94,91
277,Product 277,Electronics,409.03,18
278,Product 278,Sports,421.82,59
279,Product 279,Home,172.08,8
280,Product 280,Books,27.32,23
281,Product 281,Home,367.81,4
282,Product 282,Apparel,152.79,37
283,Product 283,Home,137.28,51
284,Product 284,Sports,399.78,43
285,Product 285,Sports,25.6,64
286,Product 286,Electronics,335.86,30
287,Product 287,Home,491.84,57
288,Product 288,Books,416.91,23
289,Product 289,Sports,367.62,94
290,Product 290,Apparel,411.5,21
291,Product 291,Books,342.94,35
292,Product 292,Apparel,355.96,34
293,Product 293,Sports,492.83,33
294,Product 294,Sports,469.15,97
295,Product 295,Apparel,41.02,60
296,Product 296,Books,480.26,75
297,Product 297,Sports,24.13,65
298,Product 298,Electronics,25.29,74
299,Product 299,Home,479.62,8
299,Product 299,Home,479.62,8
300,Product 300,Apparel,487.9,72
301,Product 301,Sports,236.8,55
302,Product 302,Sports,368.97,25
303,Product 303,Sports,,82
304,Product 304,Sports,247.53,44
305,Product 305,Home,148.52,3
306,Product 306,Sports,468.49,93
307,Product 307,Books,177.79,18
308,Product 308,Home,235.31,11
309,Product 309,Home,461.22,38
310,Product 310,Books,350.33,78
311,Product 311,Sports,436.49,60
312,Product 312,Books,,93
313,Product 313,Apparel,289.43,63
314,Product 314,Apparel,193.88,77
315,Product 315,Sports,134.84,38
316,Product 316,Home,115.14,71
317,Product 317,Home,70.56,18
318,Product 318,Sports,454.98,57
319,Product 319,Electronics,316.69,36
320,Product 320,Electronics,474.81,4
321,Product 321,Home,271.5,17
322,Product 322,Home,200.01,28
323,Product 323,Sports,,23
324,Product 324,Home,,17
325,Product 325,Electronics,376.02,22
326,Product 326,Apparel,284.49,34
327,Product 327,Books,399.14,35
328,Product 328,Home,106.38,60
329,Product 329,Sports,42.47,79
330,Product 330,Electronics,122.15,96
331,Product 331,Apparel,68.2,84
332,Product 332,Home,236.0,59
333,Product 333,Books,193.29,43
334,Product 334,Sports,206.44,54
335,Product 335,Electronics,462.98,17
336,Product 336,Electronics,58.41,14
337,Product 337,Books,39.71,1
338,Product 338,Sports,227.16,9
339,Product 339,Home,442.71,37
340,Product 340,Sports,397.71,23
341,Product 341,Books,133.65,3
342,Product 342,Sports,432.44,97
343,Product 343,Books,409.71,12
344,Product 344,Apparel,38.94,81
345,Product 345,Electronics,424.07,22
345,Product 345,Electronics,424.07,22
346,Product 346,Books,36.27,56
347,Product 347,Electronics,170.04,56
348,Product 348,Books,342.26,74
349,Product 349,Electronics,223.01,46
350,Product 350,Books,132.58,86
351,Product 351,Apparel,31.96,32
352,Product 352,Books,200.82,21
353,Product 353,Books,357.11,91
354,Product 354,Apparel,198.29,18
355,Product 355,Electronics,40.19,5
356,Product 356,Sports,484.1,3
357,Product 357,Home,77.23,19
358,Product 358,Electronics,317.87,62
359,Product 359,Home,7.79,76
360,Product 360,Home,214.78,46
361,Product 361,Books,262.23,46
362,Product 362,Sports,402.52,59
363,Product 363,Sports,64.59,18
363,Product 363,Sports,64.59,18
364,Product 364,Sports,240.28,25
365,Product 365,Apparel,412.62,11
366,Product 366,Sports,435.76,59
367,Product 367,Books,390.69,86
368,Product 368,Home,364.83,68
369,Product 369,Books,97.73,9
370,Product 370,Books,405.51,36
371,Product 371,Home,461.72,7
372,Product 372,Home,74.24,71
373,Product 373,Electronics,,96
374,Product 374,Books,484.88,84
375,Product 375,Home,296.29,82
376,Product 376,Apparel,211.1,31
377,Product 377,Electronics,498.41,40
378,Product 378,Books,165.28,21
379,Product 379,Home,236.07,15
380,Product 380,Electronics,,36
381,Product 381,Apparel,334.59,3
382,Product 382,Electronics,50.65,83
383,Product 383,Books,312.31,19
384,Product 384,Books,294.55,35
385,Product 385,Books,5.75,51
386,Product 386,Electronics,412.23,82
387,Product 387,Sports,292.78,28
388,Product 388,Apparel,249.56,29
389,Product 389,Sports,82.25,84
390,Product 390,Electronics,479.16,58
391,Product 391,Apparel,339.73,11
391,Product 391,Apparel,339.73,11
392,Product 392,Sports,181.66,39
393,Product 393,Books,464.14,35
394,Product 394,Sports,,51
394,Product 394,Sports,,51
395,Product 395,Electronics,405.18,34
396,Product 396,Books,131.9,57
397,Product 397,Sports,78.18,39
398,Product 398,Home,339.78,70
399,Product 399,Apparel,33.67,31
400,Product 400,Sports,163.55,48
401,Product 401,Home,409.43,40
402,Product 402,Home,,63
403,Product 403,Home,293.32,9
404,Product 404,Apparel,,28
405,Product 405,Apparel,277.12,92
406,Product 406,Apparel,31.41,60
407,Product 407,Home,237.37,87
408,Product 408,Books,101.01,57
409,Product 409,Home,226.81,85
410,Product 410,Home,474.87,53
411,Product 411,Apparel,172.51,39
412,Product 412,Books,343.99,16
413,Product 413,Electronics,308.77,58
414,Product 414,Sports,456.1,77
415,Product 415,Apparel,401.34,39
416,Product 416,Home,89.14,52
417,Product 417,Electronics,11.71,38
418,Product 418,Electronics,388.61,56
419,Product 419,Home,133.22,81
420,Product 420,Books,263.2,27
421,Product 421,Apparel,148.72,67
422,Product 422,Home,342.66,54
423,Product 423,Books,249.34,82
424,Product 424,Home,406.91,66
425,Product 425,Electronics,367.97,65
426,Product 426,Sports,73.31,28
427,Product 427,Books,,87
428,Product 428,Sports,175.34,25
429,Product 429,Electronics,386.25,56
430,Product 430,Sports,32.57,57
431,Product 431,Books,218.43,55
432,Product 432,Books,409.58,68
433,Product 433,Sports,358.36,27
434,Product 434,Books,281.61,23
435,Product 435,Home,185.76,13
436,Product 436,Home,60.16,78
437,Product 437,Electronics,201.01,97
438,Product 438,Apparel,221.56,35
438,Product 438,Apparel,221.56,35
439,Product 439,Home,192.21,39
440,Product 440,Sports,237.83,42
441,Product 441,Books,,98
442,Product 442,Home,24.6,54
443,Product 443,Electronics,357.63,81
444,Product 444,Sports,,25
445,Product 445,Sports,23.85,3
446,Product 446,Apparel,206.24,12
447,Product 447,Apparel,,54
448,Product 448,Electronics,307.08,57
449,Product 449,Apparel,198.72,3
450,Product 450,Books,384.19,45
451,Product 451,Electronics,391.0,56
452,Product 452,Sports,260.45,42
453,Product 453,Home,125.77,50
454,Product 454,Books,161.21,62
455,Product 455,Books,70.5,96
456,Product 456,Apparel,342.46,75
457,Product 457,Sports,271.2,53
458,Product 458,Sports,125.43,12
459,Product 459,Electronics,350.61,19
460,Product 460,Electronics,308.88,92
461,Product 461,Sports,242.67,66
462,Product 462,Electronics,218.91,14
463,Product 463,Home,220.56,36
464,Product 464,Apparel,294.11,36
465,Product 465,Electronics,249.71,75
466,Product 466,Electronics,385.25,7
467,Product 467,Books,169.25,4
468,Product 468,Sports,81.97,38
469,Product 469,Sports,172.63,30
470,Product 470,Home,456.89,59
471,Product 471,Books,39.73,36
472,Product 472,Electronics,347.83,95
473,Product 473,Sports,,20
474,Product 474,Sports,377.47,23
475,Product 475,Sports,32.81,58
476,Product 476,Sports,437.11,84
477,Product 477,Books,21.9,5
478,Product 478,Electronics,,96
479,Product 479,Sports,,10
480,Product 480,Electronics,134.63,64
481,Product 481,Apparel,368.36,36
482,Product 482,Apparel,489.63,83
483,Product 483,Books,245.33,21
484,Product 484,Books,156.9,44
485,Product 485,Books,84.69,49
486,Product 486,Home,165.46,1
487,Product 487,Sports,424.97,79
488,Product 488,Books,143.09,33
489,Product 489,Sports,442.62,5
490,Product 490,Apparel,309.46,79
491,Product 491,Books,330.47,22
492,Product 492,Sports,204.76,43
493,Product 493,Electronics,269.44,12
494,Product 494,Sports,441.22,94
495,Product 495,Apparel,398.25,52
496,Product 496,Electronics,148.73,19
497,Product 497,Sports,106.11,10
498,Product 498,Electronics,382.38,50
499,Product 499,Apparel,74.31,66
500,Product 500,Books,336.85,39
